0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:55:49 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=teste111&descricao=111&preco-custo=121&preco-venda=21&categoria=21&fornecedor=21&qtd-estoque=121 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:55:54 -0300] "GET /MakeAndCia/www/bower_components/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:10 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:10 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2385
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:10 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:44 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:44 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2370
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:44 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:58:55 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=asdsa&descricao=asdas&preco-custo=121&preco-venda=121&categoria=21&fornecedor=2&qtd-estoque=1 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:59:15 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 -
